"date";"bank";"account";"number";"mode";"payee";"comment";"quantity";"unit";"amount";"sign";"category";"status";"tracker";"bookmarked";"id";"idtransaction";"idgroup"
"2024-02-23";"Bank_001";"Account_001";"";"Débit";"Payee_067";"DU 220224 MERCHANT       CARTE   4974********4225";"-3.99";"€";"-3.99";"-";"Santé > Pharmacie";"Y";"";"N";"911";"891";"0"
"2024-02-23";"Bank_001";"Account_001";"";"Débit";"Payee_074";"DU 220224 MERCHANT       CARTE   4974********4225";"-10.00";"€";"-10.00";"-";"Alimentation";"Y";"";"N";"912";"892";"0"
"2024-02-23";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 210224 MERCHANT       AMSTERDAM       CARTE   4974********4225";"-23.48";"€";"-23.48";"-";"Alimentation";"Y";"";"N";"913";"893";"0"
"2024-02-26";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 230224 MERCHANT       AMSTERDAM       CARTE   4974********4225";"-25.34";"€";"-25.34";"-";"Alimentation";"Y";"";"N";"914";"894";"0"
"2024-02-26";"Bank_001";"Account_001";"";"Débit";"Payee_068";"DU 240224 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-43.00";"€";"-43.00";"-";"Informatique";"Y";"";"N";"915";"895";"0"
"2024-02-27";"Bank_001";"Account_001";"";"Débit";"Payee_027";"SYMAMOBILE ECH/270224 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-5.59";"€";"-5.59";"-";"Frais généraux > Téléphone portable";"Y";"";"N";"916";"896";"0"
"2024-02-27";"Bank_001";"Account_001";"";"Débit";"Payee_012";"DU 250224 CASINO.FR CS940 LE LOCATION_002       CARTE   4974********4225";"-56.86";"€";"-56.86";"-";"Alimentation";"Y";"";"N";"965";"897";"0"
"2024-02-27";"Bank_001";"Account_001";"";"Débit";"Payee_012";"DU 250224 CASINO.FR CS940 LE LOCATION_002       CARTE   4974********4225";"-7.00";"€";"-7.00";"-";"Divers > Achat Divers";"Y";"";"N";"966";"897";"0"
"2024-02-27";"Bank_001";"Account_001";"";"Crédit";"Payee_028";"/DE COMPANY_001 SAS /MOTIF XXXXXXXXXX /REF COMPANY_001 SAS      40501522010";"3760.51";"€";"3760.51";"+";"Revenus du travail > Salaire net";"Y";"";"N";"918";"898";"0"
"2024-02-29";"Bank_001";"Account_001";"";"Débit";"Payee_069";"DU 280224 MERCHANT          CARTE   4974********4225";"-10.79";"€";"-10.79";"-";"Informatique";"Y";"";"N";"919";"899";"0"
"2024-03-01";"Bank_001";"Account_001";"";"Crédit";"Payee_070";"REMBOURST CB DU 290224 MERCHANT   PARIS 10        CARTE   4974XXX";"9.00";"€";"9.00";"+";"Dépenses Travail > Transport";"Y";"";"N";"920";"900";"0"
"2024-03-01";"Bank_001";"Account_001";"";"Débit";"Payee_070";"DU 290224 MERCHANT   PARIS 10        CARTE   4974********4225";"-19.00";"€";"-19.00";"-";"Dépenses Travail > Transport";"Y";"";"N";"921";"901";"0"
"2024-03-01";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 290224 WWW.GREENSUSHI. 00 LOCATION_006       CARTE   4974********4225";"-27.90";"€";"-27.90";"-";"Alimentation";"Y";"";"N";"922";"902";"0"
"2024-03-04";"Bank_001";"Account_001";"";"Débit";"Payee_084";"DU 290224 MERCHANT      CARTE   4974********4225                USA";"-9.44";"€";"-9.44";"-";"Informatique";"Y";"";"N";"923";"903";"0"
"2024-03-04";"Bank_001";"Account_001";"";"Débit";"Payee_071";"DU 030324 AGODA.COM THE P CARTE   4974********4225                DEU";"-46.67";"€";"-46.67";"-";"Dépenses Travail > Hotel";"Y";"";"N";"924";"904";"0"
"2024-03-05";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 040324 MERCHANT       CARTE   4974********4225";"-13.40";"€";"-13.40";"-";"Alimentation";"Y";"";"N";"925";"905";"0"
"2024-03-05";"Bank_001";"Account_001";"";"Débit";"Payee_031";"TOTALENERGIES ELECTRICITE ET GAZ FRANCE ECH/050324 ID EMETTEUR/FR03ZZZ";"-55.00";"€";"-55.00";"-";"Maison > Electricité";"Y";"";"N";"926";"906";"0"
"2024-03-05";"Bank_001";"Account_001";"";"Débit";"Payee_030";"FONCIA AD IMMOBILIER GERANCE ECH/050324 ID EMETTEUR/FRXXZZZXXXXXX MDT/";"-710.88";"€";"-710.88";"-";"Maison > Loyer";"Y";"";"N";"927";"907";"0"
"2024-03-06";"Bank_001";"Account_001";"";"Débit";"Payee_055";"FREE TELECOM ECH/060324 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX REF/FHD";"-29.99";"€";"-29.99";"-";"Maison > Internet";"Y";"";"N";"928";"908";"0"
"2024-03-07";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 060324 MERCHANT       CARTE   4974********4225";"-12.70";"€";"-12.70";"-";"Alimentation";"Y";"";"N";"929";"909";"0"
"2024-03-07";"Bank_001";"Account_001";"";"Débit";"Payee_067";"DU 060324 MERCHANT       CARTE   4974********4225";"-13.58";"€";"-13.58";"-";"Santé > Pharmacie";"Y";"";"N";"930";"910";"0"
"2024-03-08";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 070324 UBER* EATS      CARTE   4974********4225                NLD";"-28.46";"€";"-28.46";"-";"Alimentation";"Y";"";"N";"931";"911";"0"
"2024-03-11";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 090324 MERCHANT  LE LOCATION_002       CARTE   4974********4225";"-12.50";"€";"-12.50";"-";"Alimentation";"Y";"";"N";"932";"912";"0"
"2024-03-11";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 100324 MERCHANT     LOCATION_001         CARTE   4974********4225";"-16.90";"€";"-16.90";"-";"Alimentation";"Y";"";"N";"933";"913";"0"
"2024-03-12";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 110324 MERCHANT       CARTE   4974********4225";"-12.80";"€";"-12.80";"-";"Alimentation";"Y";"";"N";"934";"914";"0"
"2024-03-12";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 110324 WWW.GREENSUSHI. 00 LOCATION_006       CARTE   4974********4225";"-24.80";"€";"-24.80";"-";"Alimentation";"Y";"";"N";"935";"915";"0"
"2024-03-12";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 080324 MERCHANT       AMSTERDAM       CARTE   4974********4225";"-34.17";"€";"-34.17";"-";"Alimentation";"Y";"";"N";"936";"916";"0"
"2024-03-12";"Portefeuille";"Account_008";"";"Débit";"Payee_022";"";"-1.70";"€";"-1.70";"-";"Transport > Transports en commun";"Y";"";"N";"1039";"1011";"0"
"2024-03-14";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 120324 MERCHANT       AMSTERDAM       CARTE   4974********4225";"-23.46";"€";"-23.46";"-";"Alimentation";"Y";"";"N";"937";"917";"0"
"2024-03-15";"Bank_001";"Account_001";"";"Débit";"Payee_010";"DU 140324 MERCHANT   *TRIP    CARTE   4974********4225                NLD";"-16.06";"€";"-16.06";"-";"Dépenses Travail > Transport";"Y";"";"N";"938";"918";"0"
"2024-03-15";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 130324 MERCHANT       AMSTERDAM       CARTE   4974********4225";"-21.84";"€";"-21.84";"-";"Alimentation";"Y";"";"N";"939";"919";"0"
"2024-03-15";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 140324 MERCHANT       AMSTERDAM       CARTE   4974********4225";"-36.12";"€";"-36.12";"-";"Alimentation";"Y";"";"N";"940";"920";"0"
"2024-03-18";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 160324 MERCHANT    LE LOCATION_002       CARTE   4974********4225";"-10.00";"€";"-10.00";"-";"Alimentation";"Y";"";"N";"941";"921";"0"
"2024-03-18";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 140324 MERCHANT   *EATS    CARTE   4974********4225                NLD";"-18.37";"€";"-18.37";"-";"Alimentation";"Y";"";"N";"942";"922";"0"
"2024-03-18";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 150324 MERCHANT       CARTE   4974********4225";"-19.40";"€";"-19.40";"-";"Alimentation";"Y";"";"N";"943";"923";"0"
"2024-03-18";"Bank_001";"Account_001";"";"Crédit";"Payee_006";"REMBOURST CB DU 150324 MERCHANT       AMSTERDAM       CARTE   4974XXX";"36.12";"€";"36.12";"+";"Alimentation";"Y";"";"N";"944";"924";"0"
"2024-03-18";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 160324 CASINO.FR CS940 LE LOCATION_002       CARTE   4974********4225";"-107.82";"€";"-107.82";"-";"Alimentation";"Y";"";"N";"967";"925";"0"
"2024-03-18";"Bank_001";"Account_001";"";"Débit";"Payee_001";"DU 160324 CASINO.FR CS940 LE LOCATION_002       CARTE   4974********4225";"-25.71";"€";"-25.71";"-";"Divers > Achat Divers";"Y";"";"N";"968";"925";"0"
"2024-03-20";"Bank_001";"Account_001";"";"Débit";"Payee_029";"URSSAF RHONE-ALPES AVANCE IMMEDIATE ECH/200324 ID EMETTEUR/FR55HOM1430";"-12.37";"€";"-12.37";"-";"Maison > Ménage";"Y";"";"N";"946";"926";"0"
"2024-03-20";"Bank_001";"Account_001";"";"Débit";"Payee_029";"URSSAF RHONE-ALPES AVANCE IMMEDIATE ECH/200324 ID EMETTEUR/FR55HOM1430";"-22.50";"€";"-22.50";"-";"Maison > Ménage";"Y";"";"N";"947";"927";"0"
"2024-03-20";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 190324 WWW.GREENSUSHI. 00 LOCATION_006       CARTE   4974********4225";"-29.80";"€";"-29.80";"-";"Alimentation";"Y";"";"N";"948";"928";"0"
"2024-03-21";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 200324 MERCHANT         PARIS           CARTE   4974********4225";"-20.99";"€";"-20.99";"-";"Alimentation";"Y";"";"N";"949";"929";"0"
"2024-03-25";"Bank_001";"Account_001";"";"Crédit";"Payee_006";"REMBOURST CB DU 230324 MERCHANT   *EATS    CARTE   4974********4225";"6.16";"€";"6.16";"+";"Alimentation";"Y";"";"N";"950";"930";"0"
"2024-03-25";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 230324 MERCHANT       CARTE   4974********4225";"-18.90";"€";"-18.90";"-";"Alimentation";"Y";"";"N";"951";"931";"0"
"2024-03-25";"Bank_001";"Account_001";"";"Débit";"Payee_025";"DU 240324 MERCHANT    CARTE   4974********4225";"-22.25";"€";"-22.25";"-";"Santé > Pharmacie";"Y";"";"N";"952";"932";"0"
"2024-03-25";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 220324 MERCHANT   *EATS    CARTE   4974********4225                NLD";"-23.91";"€";"-23.91";"-";"Alimentation";"Y";"";"N";"953";"933";"0"
"2024-03-25";"Bank_001";"Account_001";"";"Débit";"Payee_072";"DU 240324 MERCHANT   CARTE   4974********4225";"-361.70";"€";"-361.70";"-";"Automobile > Assurance";"Y";"";"N";"954";"934";"0"
"2024-03-26";"Bank_001";"Account_001";"";"Débit";"Payee_027";"SYMAMOBILE ECH/260324 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-5.59";"€";"-5.59";"-";"Frais généraux > Téléphone portable";"Y";"";"N";"955";"935";"0"
"2024-03-27";"Bank_001";"Account_001";"";"Débit";"Payee_073";"DU 240324 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-188.35";"€";"-188.35";"-";"Soins > Habillement";"Y";"";"N";"969";"936";"0"
"2024-03-27";"Bank_001";"Account_001";"";"Débit";"Payee_073";"DU 240324 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-23.15";"€";"-23.15";"-";"Soins > Esthétique";"Y";"";"N";"970";"936";"0"
"2024-03-27";"Bank_001";"Account_001";"";"Crédit";"Payee_028";"/DE COMPANY_001 SAS /MOTIF XXXXXXXXXX /REF COMPANY_001 SAS      40801539300";"3848.47";"€";"3848.47";"+";"Revenus du travail > Salaire net";"Y";"";"N";"957";"937";"0"
"2024-03-28";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 270324 MERCHANT       CARTE   4974********4225";"-10.50";"€";"-10.50";"-";"Alimentation";"Y";"";"N";"958";"938";"0"
"2024-03-29";"Bank_001";"Account_001";"";"Débit";"Payee_061";"DU 270324 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974********4225";"-7.19";"€";"-7.19";"-";"Soins > Habillement";"Y";"";"N";"959";"939";"0"
"2024-03-29";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 280324 WWW.GREENSUSHI. 00 LOCATION_006       CARTE   4974********4225";"-26.80";"€";"-26.80";"-";"Alimentation";"Y";"";"N";"960";"940";"0"
"2024-04-02";"Bank_001";"Account_001";"";"Débit";"Payee_075";"DU 310324 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-7.90";"€";"-7.90";"-";"Divers > Achat Divers";"Y";"";"N";"971";"943";"0"
"2024-04-02";"Bank_001";"Account_001";"";"Débit";"Payee_084";"DU 290324 MERCHANT      CARTE   4974********4225                USA";"-9.46";"€";"-9.46";"-";"Informatique";"Y";"";"N";"972";"944";"0"
"2024-04-02";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 290324 MERCHANT  LE LOCATION_002       CARTE   4974********4225";"-11.00";"€";"-11.00";"-";"Alimentation";"Y";"";"N";"973";"945";"0"
"2024-04-02";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 010424 MERCHANT       CARTE   4974********4225";"-12.50";"€";"-12.50";"-";"Alimentation";"Y";"";"N";"974";"946";"0"
"2024-04-02";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 300324 MERCHANT       CARTE   4974********4225";"-12.70";"€";"-12.70";"-";"Alimentation";"Y";"";"N";"975";"947";"0"
"2024-04-02";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 310324 MERCHANT     LOCATION_001         CARTE   4974********4225";"-18.60";"€";"-18.60";"-";"Alimentation";"Y";"";"N";"976";"948";"0"
"2024-04-02";"Bank_001";"Account_001";"";"Débit";"Payee_076";"DU 310324 MERCHANT      CARTE   4974********4225";"-25.82";"€";"-25.82";"-";"Maison > Eau";"Y";"";"N";"977";"949";"0"
"2024-04-02";"Bank_001";"Account_001";"";"Débit";"Payee_015";"DU 300324 MERCHANT       CARTE   4974********4225";"-48.70";"€";"-48.70";"-";"Soins > Esthétique";"Y";"";"N";"978";"950";"0"
"2024-04-02";"Bank_001";"Account_001";"";"Débit";"Payee_077";"DU 310324 MERCHANT   PARIS 10        CARTE   4974********4225";"-49.00";"€";"-49.00";"-";"Dépenses Travail > Transport";"Y";"";"N";"979";"951";"0"
"2024-04-03";"Bank_001";"Account_001";"";"Crédit";"Payee_063";"REMBOURST CB DU 020424 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXX";"8.99";"€";"8.99";"+";"Soins > Habillement";"Y";"";"N";"980";"952";"0"
"2024-04-03";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 020424 MERCHANT       CARTE   4974********4225";"-13.80";"€";"-13.80";"-";"Alimentation";"Y";"";"N";"981";"953";"0"
"2024-04-03";"Bank_001";"Account_001";"";"Débit";"Payee_078";"DU 020424 WWW.GREENSUSHI. 00 LOCATION_006       CARTE   4974********4225";"-18.50";"€";"-18.50";"-";"Divers > Perte divers";"Y";"";"N";"982";"954";"0"
"2024-04-03";"Bank_001";"Account_001";"";"Débit";"Payee_045";"DU 020424 MERCHANT    LE LOCATION_002       CARTE   4974********4225";"-25.00";"€";"-25.00";"-";"Alimentation";"Y";"";"N";"983";"955";"0"
"2024-04-03";"Bank_001";"Account_001";"";"Crédit";"Payee_085";"/DE ACTIVE ASSURANCES /MOTIF  XXXXXXXXXX ACTIVE ASSURANCES 795082 550";"361.70";"€";"361.70";"+";"Automobile > Assurance";"Y";"";"N";"984";"956";"0"
"2024-04-05";"Bank_001";"Account_001";"";"Débit";"Payee_015";"DU 310324 MERCHANT  PAYLI2090401/   CARTE   4974********4225";"-20.50";"€";"-20.50";"-";"Soins > Esthétique";"Y";"";"N";"985";"957";"0"
"2024-04-05";"Bank_001";"Account_001";"";"Débit";"Payee_055";"FREE TELECOM ECH/050424 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX REF/FHD";"-29.99";"€";"-29.99";"-";"Maison > Internet";"Y";"";"N";"986";"958";"0"
"2024-04-05";"Bank_001";"Account_001";"";"Débit";"Payee_030";"FONCIA AD IMMOBILIER GERANCE ECH/050424 ID EMETTEUR/FRXXZZZXXXXXX MDT/";"-710.88";"€";"-710.88";"-";"Maison > Loyer";"Y";"";"N";"987";"959";"0"
"2024-04-08";"Bank_001";"Account_001";"";"Débit";"Payee_012";"DU 010424 CASINO.FR CS940 LE LOCATION_002       CARTE   4974********4225";"-50.97";"€";"-50.97";"-";"Alimentation";"Y";"";"N";"1043";"960";"0"
"2024-04-08";"Bank_001";"Account_001";"";"Débit";"Payee_012";"DU 010424 CASINO.FR CS940 LE LOCATION_002       CARTE   4974********4225";"-3.39";"€";"-3.39";"-";"Divers > Achat Divers";"Y";"";"N";"1044";"960";"0"
"2024-04-09";"Bank_001";"Account_001";"";"Débit";"Payee_017";"DU 080424 MERCHANT   PARIS 10        CARTE   4974********4225";"-128.00";"€";"-128.00";"-";"Dépenses Travail > Transport";"Y";"";"N";"989";"961";"0"
"2024-04-10";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 080424 MERCHANT   *EATS    CARTE   4974********4225                NLD";"-32.27";"€";"-32.27";"-";"Alimentation";"Y";"";"N";"990";"962";"0"
"2024-04-10";"Bank_001";"Account_001";"";"Crédit";"Payee_063";"REMBOURST CB DU 090424 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXX";"46.99";"€";"46.99";"+";"Soins > Habillement";"Y";"";"N";"991";"963";"0"
"2024-04-11";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 100424 MERCHANT       CARTE   4974********4225";"-13.40";"€";"-13.40";"-";"Alimentation";"Y";"";"N";"992";"964";"0"
"2024-04-12";"Bank_001";"Account_001";"";"Débit";"Payee_012";"DU 110424 MERCHANT       CARTE   4974********4225";"-30.93";"€";"-30.93";"-";"Alimentation";"Y";"";"N";"1047";"965";"0"
"2024-04-12";"Bank_001";"Account_001";"";"Débit";"Payee_012";"DU 110424 MERCHANT       CARTE   4974********4225";"-27.22";"€";"-27.22";"-";"Divers > Achat Divers";"Y";"";"N";"1048";"965";"0"
"2024-04-15";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 130424 MERCHANT       CARTE   4974********4225";"-13.50";"€";"-13.50";"-";"Alimentation";"Y";"";"N";"994";"966";"0"
"2024-04-16";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 150424 MERCHANT         PARIS           CARTE   4974********4225";"-28.29";"€";"-28.29";"-";"Alimentation";"Y";"";"N";"995";"967";"0"
"2024-04-16";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 140424 MERCHANT       AMSTERDAM       CARTE   4974********4225";"-31.37";"€";"-31.37";"-";"Alimentation";"Y";"";"N";"996";"968";"0"
"2024-04-17";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 160424 MERCHANT  LE LOCATION_002       CARTE   4974********4225";"-12.30";"€";"-12.30";"-";"Alimentation";"Y";"";"N";"997";"969";"0"
"2024-04-18";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 170424 MERCHANT       CARTE   4974********4225";"-13.40";"€";"-13.40";"-";"Alimentation";"Y";"";"N";"998";"970";"0"
"2024-04-22";"Bank_001";"Account_001";"";"Débit";"Payee_050";"DU 200424 INDIGO0060019   LOCATION_004 0060019/   CARTE   4974********4225";"-2.70";"€";"-2.70";"-";"Automobile > Stationnement";"Y";"";"N";"999";"971";"0"
"2024-04-22";"Bank_001";"Account_001";"";"Débit";"Payee_049";"DU 200424 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.50";"€";"-3.50";"-";"Automobile > Péage";"Y";"";"N";"1000";"972";"0"
"2024-04-22";"Bank_001";"Account_001";"";"Débit";"Payee_049";"DU 200424 MERCHANT  MANDELIEU LA    CARTE   4974********4225";"-3.50";"€";"-3.50";"-";"Automobile > Péage";"Y";"";"N";"1001";"973";"0"
"2024-04-22";"Bank_001";"Account_001";"";"Crédit";"Payee_006";"REMBOURST CB DU 210424 MERCHANT   *EATS    CARTE   4974********4225";"4.70";"€";"4.70";"+";"Alimentation";"Y";"";"N";"1002";"974";"0"
"2024-04-22";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 200424 MERCHANT       CARTE   4974********4225";"-4.90";"€";"-4.90";"-";"Alimentation";"Y";"";"N";"1003";"975";"0"
"2024-04-22";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 190424 MERCHANT  LE LOCATION_002       CARTE   4974********4225";"-13.50";"€";"-13.50";"-";"Alimentation";"Y";"";"N";"1004";"976";"0"
"2024-04-22";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 180424 MERCHANT   *EATS    CARTE   4974********4225                NLD";"-33.05";"€";"-33.05";"-";"Alimentation";"Y";"";"N";"1005";"977";"0"
"2024-04-22";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 210424 MERCHANT   *EATS    CARTE   4974********4225                NLD";"-34.84";"€";"-34.84";"-";"Alimentation";"Y";"";"N";"1006";"978";"0"
"2024-04-23";"Bank_001";"Account_001";"";"Débit";"Payee_045";"DU 220424 MERCHANT         CARTE   4974********4225";"-50.09";"€";"-50.09";"-";"Alimentation";"Y";"";"N";"1007";"979";"0"
"2024-04-25";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 240424 MERCHANT   4974********4225                NLD";"-18.99";"€";"-18.99";"-";"Alimentation";"Y";"";"N";"1008";"980";"0"
"2024-04-25";"Bank_001";"Account_001";"";"Débit";"Payee_031";"TOTALENERGIES ELECTRICITE ET GAZ FRANCE ECH/250424 ID EMETTEUR/FR03ZZZ";"-82.68";"€";"-82.68";"-";"Maison > Electricité";"Y";"";"N";"1009";"981";"0"
"2024-04-26";"Bank_001";"Account_001";"";"Débit";"Payee_027";"SYMAMOBILE ECH/260424 ID EMETTEUR/FRXXZZZXXXXXX MDT/XXXXXXXXXX";"-5.59";"€";"-5.59";"-";"Frais généraux > Téléphone portable";"Y";"";"N";"1010";"982";"0"
"2024-04-26";"Bank_001";"Account_001";"";"Crédit";"Payee_028";"/DE COMPANY_001 SAS /MOTIF XXXXXXXXXX /REF COMPANY_001 SAS      41061626410";"3848.47";"€";"3848.47";"+";"Revenus du travail > Salaire net";"Y";"";"N";"1011";"983";"0"
"2024-04-27";"Portefeuille";"Account_008";"";"Débit";"Payee_024";"";"-25.00";"€";"-25.00";"-";"Soins > Coiffeur";"Y";"";"N";"1050";"1016";"0"
"2024-04-28";"Portefeuille";"Account_008";"";"Débit";"Payee_022";"";"-1.70";"€";"-1.70";"-";"Transport > Transports en commun";"Y";"";"N";"1041";"1013";"0"
"2024-04-29";"Bank_001";"Account_001";"";"Débit";"Payee_045";"DU 280424 RELAY 343673SC  LOCATION_006          CARTE   4974********4225";"-3.90";"€";"-3.90";"-";"Alimentation";"Y";"";"N";"1012";"984";"0"
"2024-04-29";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 280424 MERCHANT       CARTE   4974********4225";"-10.60";"€";"-10.60";"-";"Alimentation";"Y";"";"N";"1013";"985";"0"
"2024-04-29";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 270424 MERCHANT       CARTE   4974********4225";"-13.00";"€";"-13.00";"-";"Alimentation";"Y";"";"N";"1014";"986";"0"
"2024-04-29";"Bank_001";"Account_001";"";"Débit";"Payee_081";"DU 270424 MERCHANT          CARTE   4974********4225";"-21.58";"€";"-21.58";"-";"Informatique";"Y";"";"N";"1015";"987";"0"
"2024-04-30";"Bank_001";"Account_001";"";"Débit";"Payee_006";"DU 290424 MERCHANT   PARIS 918140/   CARTE   4974********4225";"-11.70";"€";"-11.70";"-";"Alimentation";"Y";"";"N";"1016";"988";"0"
"2024-04-30";"Bank_001";"Account_001";"";"Débit";"Payee_013";"DU 290424 BERCY 12        PARIS 12        CARTE   4974********4225";"-27.00";"€";"-27.00";"-";"Alimentation";"Y";"";"N";"1017";"989";"0"
"2024-04-30";"Portefeuille";"Account_008";"";"Débit";"Payee_022";"";"-1.70";"€";"-1.70";"-";"Transport > Transports en commun";"Y";"";"N";"1038";"1010";"0"
"2024-05-02";"Bank_001";"Account_001";"";"Débit";"Payee_084";"DU 290424 MERCHANT      CARTE   4974********4225                USA";"-9.55";"€";"-9.55";"-";"Informatique";"Y";"";"N";"1018";"990";"0"
